"X","TLID","STATEFP","COUNTYFP","TFIDL","TFIDR","MTFCC","FULLNAME","SMID","LFROMADD","LTOADD","RFROMADD","RTOADD","ZIPL","ZIPR","Length","CLASS","RDTYPE","Main","DeadEnd","Cluster","unit_N","unit_N_orig","property_N","parcel_N","BG_ID_10","CT_ID_10"
12299,639989331,25,25,262476950,262481486,"S1400","D St",0," "," "," "," ",0,0,11.66,1,9,1,0,0,0,0,0,0,250250606001,25025060600
12300,85724690,25,25,205870644,261597753,"S1400","D St",0," "," "," "," ",0,0,70.18,4,4,1,0,0,0,0,0,0,250250606001,25025060600
12301,639558162,25,25,262466541,261597755,"S1400","Northern Ave",0,"244","254"," "," ",2210,0,60.1,4,4,1,0,3,49,49,30,1,250250606001,25025060600
12302,639558064,25,25,261597701,261597796,"S1400","D St",0," "," "," "," ",0,0,9.34,4,4,1,0,0,0,0,0,0,250250606001,25025060600
12303,640458053,25,25,263034302,263034301,"S1400"," ",0," "," "," "," ",0,0,83.78,4,4,1,0,0,0,0,0,0,250250606001,25025060600
12304,639558078,25,25,261597710,262473356,"S1630"," ",0," "," "," "," ",0,0,20.7,4,8,1,0,0,0,0,0,0,250250606001,25025060600
12305,639558821,25,25,205865089,261598049,"S1640","Massport Haul Rd",0," "," "," "," ",0,0,11.28,4,4,1,0,0,0,0,0,0,250250606001,25025060600
12306,639559132,25,25,261598192,261598231,"S1400","Harborside Dr",0," "," "," "," ",0,0,4.91,5,5,0,0,0,0,0,0,0,250259813002,25025981300
12307,639559358,25,25,261598631,261598309,"S1400","Hotel Dr",0," "," "," "," ",0,0,26.61,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12308,639559389,25,25,261598393,261598327,"S1400","Hotel Dr",0," "," "," "," ",0,0,13,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12309,639560555,25,25,261598769,261598768,"S1630"," ",0," "," "," "," ",0,0,44.66,4,7,1,0,0,0,0,0,0,250259813002,25025981300
12310,639560604,25,25,261598631,261598669,"S1630"," ",0," "," "," "," ",0,0,87.07,4,7,1,0,0,0,0,0,0,250259813002,25025981300
12311,639560352,25,25,261598746,261598699,"S1630"," ",0," "," "," "," ",0,0,6.02,4,7,1,0,0,0,0,0,0,250259813002,25025981300
12312,639560278,25,25,261598669,261598746,"S1400","Airport Road - Departure Level",0," "," "," "," ",0,0,15.97,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12313,639560433,25,25,261598773,261598753,"S1100","I- 90",0," "," "," "," ",0,0,11.54,1,1,1,0,0,0,0,0,0,250259813002,25025981300
12314,639560464,25,25,261598754,261598753,"S1400","Airport Road - Departure Level",0," "," "," "," ",0,0,28.76,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12315,639560716,25,25,261598821,261598830,"S1400","Airport Road - Arrival Level",0," "," "," "," ",0,0,66.95,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12316,639560672,25,25,261598943,261598821,"S1630"," ",0," "," "," "," ",0,0,10.98,4,7,1,0,0,0,0,0,0,250259813002,25025981300
12317,639560674,25,25,261598947,261598831,"S1630"," ",0," "," "," "," ",0,0,9.16,4,7,1,0,0,0,0,0,0,250259813002,25025981300
12318,639560714,25,25,261598819,261598853,"S1400","Airport Road - Arrival Level",0," "," "," "," ",0,0,58.68,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12319,639560946,25,25,261598977,261599038,"S1630"," ",0," "," "," "," ",0,0,16.31,4,7,1,0,0,0,0,0,0,250259813002,25025981300
12320,639560956,25,25,261598945,261599035,"S1630"," ",0," "," "," "," ",0,0,10.14,4,7,1,0,0,0,0,0,0,250259813002,25025981300
12321,639560990,25,25,261599039,261599041,"S1100","I- 90",0," "," "," "," ",0,0,10.79,1,1,1,0,0,0,0,0,0,250259813002,25025981300
12322,639560554,25,25,261598769,261599054,"S1400","Hotel Dr",0," "," "," "," ",0,0,29.15,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12323,639561286,25,25,261599100,261599099,"S1400","Hotel Dr",0," "," "," "," ",0,0,9.89,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12324,639561284,25,25,261599098,261599100,"S1400","Airport Road Uturn To Arrival Level",0," "," "," "," ",0,0,12.31,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12325,639562965,25,25,261599951,261599950,"S1630"," ",0," "," "," "," ",0,0,18.09,4,7,1,0,0,0,0,0,0,250259813002,25025981300
12326,639560350,25,25,261598735,261599403,"S1400","Hotel Dr",0," "," "," "," ",0,0,6.54,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12327,639561939,25,25,261599828,261599449,"S1400","Logan Airport Terminal A",0," "," "," "," ",0,0,222.8,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12328,639560287,25,25,261598665,261599449,"S1400","Logan Airport Terminal A",0," "," "," "," ",0,0,170.87,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12329,636971935,25,25,261599702,262475679,"S1400","Logan Airport Terminal B",0," "," "," "," ",0,0,28.06,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12330,639562683,25,25,261599828,261599827,"S1400","Logan Airport Terminal E",0," "," "," "," ",0,0,62.25,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12331,639561778,25,25,261599362,261599699,"S1400","Logan Airport Terminal B",0," "," "," "," ",0,0,52.23,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12332,85741224,25,25,261599699,261599699,"S1400","Logan Airport Terminal B",0," "," "," "," ",0,0,69.99,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12333,639562617,25,25,261599831,261599785,"S1400","Logan Airport Terminal E",0," "," "," "," ",0,0,28.06,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12334,639562503,25,25,205862460,261599719,"S1400","Logan Airport Terminal E",0," "," "," "," ",0,0,253.69,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12335,639562620,25,25,261599788,261599787,"S1400","Logan Airport Terminal E",0," "," "," "," ",0,0,61.69,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12336,85740385,25,25,205862460,261599788,"S1400","Logan Airport Terminal E",0," "," "," "," ",0,0,25.14,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12337,85741140,25,25,262475679,261599828,"S1400","Logan Airport Terminal B",0," "," "," "," ",0,0,57.78,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12338,639559412,25,25,261598309,261599828,"S1630"," ",0," "," "," "," ",0,0,565.22,4,7,1,0,0,0,0,0,0,250259813002,25025981300
12339,639562921,25,25,261599933,261599935,"S1630"," ",0," "," "," "," ",0,0,110.69,4,7,1,0,0,0,0,0,0,250259813002,25025981300
12340,639561214,25,25,261599140,261600205,"S1400","Hotel Dr",0," "," "," "," ",0,0,12.01,4,4,1,0,0,0,0,0,0,250259813002,25025981300
12341,639563770,25,25,261600311,262436084,"S1630"," ",0," "," "," "," ",0,0,184.98,4,7,1,0,0,0,0,0,0,250259813002,25025981300
12342,639578916,25,25,261650080,261649844,"S1630"," ",0," "," "," "," ",0,0,213.16,4,7,1,0,0,0,0,0,0,250259813002,25025981300
12343,639819928,25,25,262157511,262157510,"S1400","Liverpool St",0,"19","1","6","2",2128,2128,45.38,5,5,0,0,0,0,0,0,0,250250503002,25025050300
12344,639819475,25,25,262157509,262157511,"S1200","Callahan Tunl",0," "," "," "," ",0,0,112.29,1,9,1,0,0,0,0,0,0,250250503002,25025050300
12345,640241786,25,25,262937770,262937798,"S1200","Bennington St",2758,"400","442"," "," ",2128,0,66.54,2,2,1,0,3,0,0,1,1,250250509011,25025050901
12346,85737609,25,25,205866085,262937798,"S1200","E Boston Expy",0," "," "," "," ",0,0,19.18,1,1,1,0,0,0,0,0,0,250250509011,25025050901
12347,640245330,25,25,262939279,262939274,"S1400","Bennington St",0," "," "," "," ",0,0,83.63,4,4,1,0,0,0,0,0,0,250250511011,25025051101
12348,85714205,25,25,205868349,262939206,"S1200","Bennington St",0,"656","688"," "," ",2128,0,229.37,2,2,1,0,2,26,26,18,18,250250510001,25025051000
12349,640245301,25,25,262939264,262939263,"S1400","Curtis St",0," "," "," "," ",0,0,7.85,5,5,0,0,0,0,0,0,0,250250510001,25025051000
12350,640245305,25,25,205869091,262939276,"S1400","Bennington St",0,"1012","1028"," "," ",2128,0,47.9,4,4,1,0,3,18,18,3,3,250250511011,25025051101
12351,640245318,25,25,205869363,262939273,"S1400","Bennington St",0," "," "," "," ",0,0,41.74,4,4,1,0,3,5,5,1,1,250250511011,25025051101
12352,640245573,25,25,262939414,262939411,"S1400","Bennington St",0," "," "," "," ",0,0,54.85,4,4,1,0,3,1,1,1,1,250250511011,25025051101
12353,640245586,25,25,262939418,262939411,"S1400","Bennington St",0," "," "," "," ",0,0,81.65,4,4,1,0,3,1,1,2,1,250250511011,25025051101
12354,640245584,25,25,262939416,262939417,"S1630"," ",0," "," "," "," ",0,0,7.97,4,4,1,0,0,0,0,0,0,250250511011,25025051101
12355,640245587,25,25,262939418,262939417,"S1630"," ",0," "," "," "," ",0,0,7.53,4,4,1,0,0,0,0,0,0,250250511011,25025051101
12356,640245579,25,25,262939414,262939416,"S1630"," ",0," "," "," "," ",0,0,7.78,4,4,1,0,0,0,0,0,0,250250511011,25025051101
12357,85714336,25,25,205867238,262939426,"S1400","Bennington St",0," "," ","1119","1141",0,2128,48.65,4,4,1,0,0,0,0,0,0,250250511011,25025051101
12358,640245640,25,25,205867238,262939432,"S1400","Bennington St",0," "," ","1279","1299",0,2128,25.97,4,4,1,0,0,0,0,0,0,250250511014,25025051101
12359,85736061,25,25,262941171,262941167,"S1400"," ",0," "," "," "," ",0,0,102.74,6,6,0,0,0,0,0,0,0,250250711012,25025071101
12360,85736060,25,25,262941167,262941170,"S1400"," ",0," "," "," "," ",0,0,103.56,6,6,0,0,0,0,0,0,0,250250711012,25025071101
12361,640250010,25,25,262941341,262941335,"S1400","Frontage Rd",0,"186","188","187","189",2118,2118,9.94,4,4,1,0,0,0,0,0,0,250250612001,25025061200
12362,640250489,25,25,260981905,262941589,"S1400","Southampton St",0," "," ","477","553",0,2127,65.07,4,4,1,0,3,3,3,5,5,250250612003,25025061200
12363,640250493,25,25,262941590,262941589,"S1400","Southampton St",0," "," "," "," ",0,0,41.19,4,4,1,0,0,0,0,0,0,250250612003,25025061200
12364,640384794,25,25,263003215,262941598,"S1400","Dorchester St",0,"376","398","383","499",2127,2127,112.34,4,4,1,0,3,65,65,27,8,250250612003,25025061200
12365,640250588,25,25,262941622,262941624,"S1400","Bowen St",0,"392","398","297","299",2127,2127,8.33,5,5,0,0,0,0,0,0,0,250250608001,25025060800
12366,640250591,25,25,262941624,262941645,"S1400","W 6th St",0,"296","298","297","299",2127,2127,8.57,5,5,0,0,0,0,0,0,0,250250608001,25025060800
12367,85722066,25,25,262941728,262941728,"S1400","Boston Medical Center Pl",0,"1","99"," "," ",2118,0,36.62,4,4,1,0,0,0,0,0,0,250250711013,25025071101
12368,85700204,25,25,262941842,262941861,"S1400","Tremont St",0,"782","790","783","787",2118,2118,70.22,4,4,1,0,3,2,2,1,1,250250709002,25025070900
12369,85728633,25,25,262941837,262941861,"S1400","Northampton St",0,"250","288","253","301",2118,2118,115.52,5,5,0,0,3,258,258,115,3,250250708002,25025070800
12370,640251076,25,25,262941862,262941864,"S1400","Massachusetts Ave",0," "," "," "," ",0,0,10.08,3,3,1,0,0,0,0,0,0,250250708002,25025070800
12371,640251080,25,25,262941866,262941868,"S1400","Massachusetts Ave",0," "," ","448","446",0,2118,10.91,3,3,1,0,0,0,0,0,0,250250708001,25025070800
12372,640264489,25,25,262947524,262947522,"S1100","I- 90",2758," "," "," "," ",0,0,7.92,1,9,1,0,0,0,0,0,0,250250703003,25025070300
12373,640264511,25,25,205872355,262947536,"S1200","Stuart St",2758,"216","264"," "," ",2116,0,63.58,3,3,1,0,5,288,288,2,2,250250703001,25025070300
12374,640264693,25,25,262947655,262947713,"S1630"," ",0," "," "," "," ",0,0,43.82,3,3,1,0,0,0,0,0,0,250250106001,25025010600
12375,613367158,25,25,259817163,262947963,"S1400","Beacon St",2758," "," "," "," ",0,0,38.11,4,4,1,0,3,5,5,1,1,250250102042,25025010204
12376,85734847,25,25,262948224,262948224,"S1400"," ",2758," "," "," "," ",0,0,111.2,5,5,0,0,3,20,20,12,12,250250107013,25025010701
12377,637145345,25,25,260185955,262948304,"S1200","Commonwealth Ave",0,"500","532"," "," ",2215,0,106.01,2,2,1,0,3,23,0,3,1,250250101043,25025010104
12378,85726955,25,25,205865763,262949034,"S1200","N Beacon St",0," "," "," "," ",0,0,14.32,2,2,1,0,0,0,0,0,0,250259815011,25025981501
12379,85715349,25,25,205869465,262949879,"S1200","Gallivan Blvd",2758,"420","426","431","441",2124,2124,57.11,3,3,1,0,6,22,22,22,2,250251008004,25025100800
12380,85723371,25,25,205865983,262953805,"S1400","Beacon St",0," "," "," "," ",0,0,33.77,4,4,1,0,0,0,0,0,0,250250005021,25025000502
12381,640326644,25,25,261578779,262974592,"S1400","Nashua St",0," "," "," "," ",0,0,44.4,4,4,1,0,0,0,0,0,0,250250203032,25025020303
12382,640326788,25,25,258864123,262974632,"S1400","Chelsea St",0," "," ","1","11",0,2129,45.41,4,4,1,0,0,0,0,0,0,250250401002,25025040100
12383,640494367,25,25,263050870,263050856,"S1400","Saint Alphonsus St",0," "," "," "," ",0,0,13.39,4,4,1,0,0,0,0,0,0,250250808012,25025080801
12384,85733352,25,25,205874042,207916640,"S1200","Commonwealth Ave",2758," "," ","972","938",0,2215,154.01,2,2,1,0,0,0,0,0,0,250250008032,25025000803
12385,85725746,25,25,205862593,205862088,"S1400","Tobin Rd",2758,"2","24","1","23",2132,2132,96.85,5,5,0,0,4,5,5,5,5,250251304043,25025130404
12386,85724274,25,25,205870275,205862092,"S1400","Washington St",2758,"5068","5090"," "," ",2132,0,90.54,4,4,1,0,2,8,8,6,3,250251304062,25025130406
12387,85736315,25,25,262431943,205862092,"S1400","Washington St",2758,"5085","5075"," "," ",2132,0,89.96,4,4,1,0,4,7,7,6,4,250251304041,25025130404
12388,85728991,25,25,205862092,205862093,"S1400","Kershaw Rd",2758," "," "," "," ",0,0,14.3,5,5,0,0,0,0,0,0,0,250251304041,25025130404
12389,85728951,25,25,205862096,205862097,"S1400","High View Ave",2758," "," "," "," ",0,0,12.06,5,5,0,0,0,0,0,0,0,250251304041,25025130404
12390,85736324,25,25,262478769,205862100,"S1400","Washington St",2758,"4911","4893"," "," ",2132,0,45.36,4,4,1,0,4,38,7,3,3,250251304041,25025130404
12391,85734692,25,25,205871084,205862101,"S1400"," ",2758," "," "," "," ",0,0,74.2,5,5,0,0,0,0,0,0,0,250251304041,25025130404
12392,85733790,25,25,205871084,205862103,"S1400","Maplewood St",2758,"10","36","7","61",2132,2132,223.48,5,5,0,0,2,68,37,30,18,250251304041,25025130404
12393,85703069,25,25,205866428,205862103,"S1400","Alleyne St",2758,"2","98","1","99",2132,2132,232.74,5,5,0,0,4,18,18,23,23,250251303004,25025130300
12394,85703082,25,25,205866430,205862104,"S1400","Bobolink St",2758,"2","98","1","99",2132,2132,134.3,5,5,0,0,4,15,15,14,12,250251303004,25025130300
12395,85736330,25,25,205862326,205862106,"S1400","William T Morrissey Blvd",2758,"99","67"," "," ",2125,0,333.59,4,4,1,0,3,36,5,4,4,250250910014,25025091001
12396,85735258,25,25,250882857,250882857,"S1400"," ",2758," "," "," "," ",0,0,48.07,6,6,0,0,0,0,0,0,0,250251304061,25025130406
12397,85729036,25,25,257408651,250882857,"S1400","Georgetowne Dr",2758," "," ","406","400",0,2136,32.65,5,5,0,0,0,0,0,0,0,250251304061,25025130406
12398,85696302,25,25,205873293,205862111,"S1400","Morey Rd",2758,"28","98","29","99",2132,2132,106.03,5,5,0,0,4,5,5,5,5,250251106011,25025110601
12399,85696439,25,25,205864492,205862111,"S1400","Centre St",2758," "," ","1309","1337",0,2131,73.14,4,4,1,0,4,1,1,1,1,250251106011,25025110601
12400,85704816,25,25,260978669,205862112,"S1400","Neponset Ave",2758,"88","92","83","91",2131,2131,48.09,5,5,0,0,2,7,7,4,4,250251103011,25025110301
12401,85729307,25,25,205863848,205862113,"S1400","Walk Hill St",2758,"172","252","177","211",2130,2131,103.92,4,4,1,0,3,2,2,2,2,250251103011,25025110301
12402,85736344,25,25,205873206,205862119,"S1200","Morton St",2758,"870","886"," "," ",2126,0,84.66,3,3,1,0,5,38,7,3,3,250251003004,25025100300
12403,85729435,25,25,205862125,205862124,"S1400","Theodore St",2758," "," "," "," ",0,0,8.87,5,5,0,0,0,0,0,0,0,250251002002,25025100200
12404,85736354,25,25,250882857,205862129,"S1400"," ",2758," "," "," "," ",0,0,58.41,5,5,0,0,0,0,0,0,0,250251304061,25025130406
12405,85728510,25,25,205869282,258864200,"S1400","South St",2758," "," ","257","259",0,2130,16.21,5,5,0,0,0,0,0,0,0,250251201041,25025120104
12406,85728546,25,25,205862139,205862138,"S1400","Arborway",0," "," "," "," ",0,0,9.55,5,5,0,0,0,0,0,0,0,250251101031,25025110103
12407,85736364,25,25,205864151,205862139,"S1400"," ",2758," "," "," "," ",0,0,45.15,5,5,0,0,0,0,0,0,0,250251101031,25025110103
12408,85729125,25,25,205871598,205862140,"S1400","W Smithfield Rd",2758,"32","44","31","43",2136,2136,75.49,5,5,0,0,0,0,0,0,0,250259807001,25025980700
12409,85721714,25,25,250882843,205862148,"S1400"," ",2758," "," "," "," ",0,0,94.16,4,4,1,0,0,0,0,0,0,250250909011,25025090901
12410,85729380,25,25,205863393,205862156,"S1200","Blue Hill Ave",2758," "," "," "," ",0,0,12.11,2,2,1,0,0,0,0,0,0,250251010013,25025101001
12411,85722149,25,25,205869980,205862162,"S1400","Sumner St",2758,"2","22","1","21",2125,2125,93.93,5,5,0,0,1,23,23,11,8,250250912001,25025091200
12412,85712429,25,25,205862162,205862162,"S1400","Conrad St",2758,"1","99","2","98",2125,2125,75.64,5,5,0,1,1,18,18,9,9,250250912001,25025091200
12413,85736396,25,25,205869643,205862164,"S1200","Gallivan Blvd",2758,"714","720"," "," ",2122,0,32.09,2,2,1,0,3,0,0,1,1,250251007003,25025100700
12414,85728766,25,25,205865019,205862168,"S1400","Newmarket Sq",2758,"154","198","155","199",2118,2118,50.44,5,5,0,0,0,0,0,0,0,250250801001,25025080100
12415,85700994,25,25,205862182,205862168,"S1400","Theodore Glynn Way",2758,"40","50","41","51",2118,2118,50.75,5,5,0,0,0,0,0,0,0,250250801001,25025080100
12416,85700991,25,25,205862182,205862182,"S1400","Service Pl",2758,"2","98","1","99",2118,2118,55.25,5,5,0,1,0,0,0,0,0,250250801001,25025080100
12417,85728834,25,25,205872530,205862188,"S1400","Old Rd",2758," "," ","5","11",0,2121,82.51,5,5,0,0,5,1,1,2,2,250250901003,25025090100
12418,85729058,25,25,205874118,205862199,"S1400","Washington St",2758,"4674","4698"," "," ",2131,0,39.76,4,4,1,0,3,11,0,1,1,250251401061,25025140106
12419,85729057,25,25,205864055,205862199,"S1400","Washington St",2758,"4648","4672"," "," ",2131,0,40.21,4,4,1,0,3,1,1,1,1,250251105012,25025110501
12420,85730377,25,25,262443008,262465835,"S1400","Beach St",0," "," ","73","77",0,2111,3.92,1,9,1,0,0,0,0,0,0,250250701011,25025070101
12421,85728705,25,25,205871013,205862211,"S1400","Warren St",2758," "," "," "," ",0,0,16.51,4,4,1,0,3,2,2,1,1,250250818003,25025081800
12422,85736449,25,25,260982552,205862211,"S1400","Warren St",2758," "," "," "," ",0,0,16.16,4,4,1,0,0,0,0,0,0,250250819001,25025081900
12423,85737759,25,25,205864905,205862215,"S1100","I- 90",0," "," "," "," ",0,0,9.91,1,1,1,0,0,0,0,0,0,250250101041,25025010104
12424,85737825,25,25,260696895,260696930,"S1100","I- 93",0," "," "," "," ",0,0,4.37,4,4,1,0,0,0,0,0,0,250251007002,25025100700
12425,85726851,25,25,205866706,205862247,"S1400","Alford St",0," "," "," "," ",0,0,5.91,4,4,1,0,0,0,0,0,0,250250406001,25025040600
12426,637978980,25,25,261519610,261579938,"S1400","Anthony Rip Valenti Way",0," "," "," "," ",0,0,26.5,5,5,0,0,0,0,0,0,0,250250203032,25025020303
12427,85728218,25,25,259826971,205862258,"S1100","I- 90",0," "," "," "," ",0,0,8.08,1,9,1,0,0,0,0,0,0,250250106001,25025010600
12428,85733280,25,25,205862275,205862259,"S1400","Maffa Way",0," "," "," "," ",0,0,4.52,5,5,0,0,0,0,0,0,0,250250406001,25025040600
12429,85730395,25,25,260459138,261593527,"S1400","Lincol St Con",0," "," "," "," ",0,0,9.03,4,4,1,0,0,0,0,0,0,250250701011,25025070101
12430,638041839,25,25,260459082,260697041,"S1630"," ",0," "," "," "," ",0,0,4.96,1,1,1,0,0,0,0,0,0,250250701011,25025070101
12431,85727804,25,25,262974729,205862275,"S1100","I- 93",0," "," "," "," ",0,0,5.51,1,1,1,0,0,0,0,0,0,250250406001,25025040600
12432,85734618,25,25,205870940,262434791,"S1400","Massachusetts Ave",2758," "," "," "," ",0,0,79.56,4,4,1,0,6,72,65,39,11,250250709001,25025070900
12433,85734289,25,25,205864199,205862283,"S1630"," ",2758," "," "," "," ",0,0,21.21,5,7,0,0,0,0,0,0,0,250250510003,25025051000
12434,85735165,25,25,205864937,205862291,"S1400","Harvard St",2758," "," "," "," ",0,0,24.07,2,2,1,0,0,0,0,0,0,250251001006,25025100100
12435,85736156,25,25,205864774,205862291,"S1630"," ",2758," "," "," "," ",0,0,38.07,2,2,1,0,0,0,0,0,0,250251001006,25025100100
12436,85739208,25,25,205865258,205862297,"S1400","Cambridge St",2758," "," "," "," ",0,0,24.19,4,4,1,0,0,0,0,0,0,250250008031,25025000803
12437,85737891,25,25,205863574,205862314,"S1400"," ",2758," "," "," "," ",0,0,52.13,5,5,0,0,0,0,0,0,0,250250105002,25025010500
12438,85733931,25,25,227167818,205862319,"S1200","William F McClellan Hwy",2758," "," "," "," ",0,0,441.41,2,2,1,0,3,68,6,8,6,250250510002,25025051000
12439,85737916,25,25,262457186,205862326,"S1400"," ",2758," "," "," "," ",0,0,394.04,5,5,0,0,0,0,0,0,0,250250910014,25025091001
12440,85735305,25,25,205862333,205862334,"S1400"," ",2758," "," "," "," ",0,0,15.19,6,6,0,0,0,0,0,0,0,250251401024,25025140102
12441,85728307,25,25,205862388,205862341,"S1400","Pilgrim Rd",0," "," "," "," ",0,0,4.99,5,5,0,0,0,0,0,0,0,250259818001,25025981800
12442,638233452,25,25,262465908,260545913,"S1200","Leverett Connector S",0," "," "," "," ",0,0,113.25,1,1,1,0,0,0,0,0,0,250250203032,25025020303
12443,85739518,25,25,260459309,260455524,"S1100","I- 90",0," "," "," "," ",0,0,91.77,1,9,1,0,0,0,0,0,0,250250701011,25025070101
12444,85713779,25,25,205868952,205862381,"S1400","William T Morrissey Blvd",2758,"622","698"," "," ",2122,0,9.29,4,4,1,0,0,0,0,0,0,250250910013,25025091001
12445,85739552,25,25,205868027,205862401,"S1400","Seaport Blvd",2758," "," "," "," ",0,0,91.3,4,4,1,0,0,0,0,0,0,250250606001,25025060600
